space_id,url,name,country,city,address,latitude,longitude,star_rating,review_count,happiness_score,resource_type,all_resource_types,price,price_currency,price_duration,price_usd,hot_desk_month_price,dedicated_desk_month_price,capacity,max_meeting_room_capacity,amenities_list,has_wifi,has_meeting_rooms,has_kitchen,has_natural_light,has_24_7_access,has_printer,has_phone_booth,has_air_conditioning,has_coffee_tea,has_standing_desks,has_ergonomic_chairs,has_events_workshops,has_parking,has_lounge_relaxation,has_pet_friendly
15156,https://www.coworker.com/egypt/cairo/comma-coworking-space,Comma Coworking Space,Egypt,Cairo,3 Mossadak,30.0444196,31.2357116,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks; Virtual Office,60.0,EGP,day,4.0,1100.0,1200.0,80.0,12.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Ergonomic Chairs"", ""Hammocks"", ""Bosu Ball Chairs"", ""Events"", ""Workshops"", ""Community Lunches"", ""Community Drinks"", ""Facebook Group for Members"", ""Slack Channel For Members"", ""Mentorship Programs"", ""Community App"", ""Pitching events"", ""Incubator programs"", ""Accelerator programs"", ""Organized Sports Team"", ""Toastmasters"", ""Dual / Single Monitors"", ""Sound Recording Equipment"", ""Video Recording Equipment"", ""Printer"", ""Scanner"", ""Photocopier"", ""3D Printer"", ""Computers (PCs)"", ""Computers (Macs)"", ""Projector"", ""Apple TV"", ""Chromecast"", ""Microphone"", ""Photo Studio"", ""Greenscreen"", ""Recording Studio"", ""Professional Lighting Equipment"", ""Drone"", ""AR Equipment"", ""Screen Printer"", ""Outdoor Terrace"", ""Swimming Pool"", ""Nap Room"", ""Yoga Studio"", ""Meditation Room"", ""Podcasting Room"", ""Co-living Accommodation"", ""Childcare"", ""Makerspace"", ""Personal Lockers"", ""Showers"", ""Phone Booth"", ""Event Space For Rent"", ""Nearby Airbnb"", ""Onsite Airbnb"", ""Retail Space"", ""Pool Table"", ""Table Football / Foosball"", ""Trampoline"", ""Mini Golf Course"", ""Ping Pong Table"", ""Library"", ""Free Beer"", ""Pet friendly"", ""Gym"", ""Free Wine"", ""Board Games"", ""Bocce ball"", ""Shuffleboard"", ""Darts"", ""Art Gallery"", ""Karaoke"", ""Arcade Games"", ""Volleyball court"", ""Laundry Service"", ""Massages"", ""Parking"", ""Bike Parking"", ""Car Share"", ""5 Minute Walk From Public Transit"", ""10 Minute Walk From Public Transit"", ""Plug In For Electric Cars""]",1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
38412,https://www.coworker.com/egypt/cairo/office-no5,Office No.5,Egypt,Cairo,7 Baghdad Street,30.0444196,31.2357116,,0,,Hot Desk,Private Workspace; Hot Desks; Virtual Office,220.0,EGP,day,14.0,4400.0,,20.0,20.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Ergonomic Chairs"", ""Hammocks"", ""Bosu Ball Chairs"", ""Events"", ""Workshops"", ""Community Lunches"", ""Community Drinks"", ""Facebook Group for Members"", ""Slack Channel For Members"", ""Mentorship Programs"", ""Community App"", ""Pitching events"", ""Incubator programs"", ""Accelerator programs"", ""Organized Sports Team"", ""Toastmasters"", ""Dual / Single Monitors"", ""Sound Recording Equipment"", ""Video Recording Equipment"", ""Printer"", ""Scanner"", ""Photocopier"", ""3D Printer"", ""Computers (PCs)"", ""Computers (Macs)"", ""Projector"", ""Apple TV"", ""Chromecast"", ""Microphone"", ""Photo Studio"", ""Greenscreen"", ""Recording Studio"", ""Professional Lighting Equipment"", ""Drone"", ""AR Equipment"", ""Screen Printer"", ""Outdoor Terrace"", ""Swimming Pool"", ""Nap Room"", ""Yoga Studio"", ""Meditation Room"", ""Podcasting Room"", ""Co-living Accommodation"", ""Childcare"", ""Makerspace"", ""Personal Lockers"", ""Showers"", ""Phone Booth"", ""Event Space For Rent"", ""Nearby Airbnb"", ""Onsite Airbnb"", ""Retail Space"", ""Pool Table"", ""Table Football / Foosball"", ""Trampoline"", ""Mini Golf Course"", ""Ping Pong Table"", ""Library"", ""Free Beer"", ""Pet friendly"", ""Gym"", ""Free Wine"", ""Board Games"", ""Bocce ball"", ""Shuffleboard"", ""Darts"", ""Art Gallery"", ""Karaoke"", ""Arcade Games"", ""Volleyball court"", ""Laundry Service"", ""Massages"", ""Parking"", ""Bike Parking"", ""Car Share"", ""5 Minute Walk From Public Transit"", ""10 Minute Walk From Public Transit"", ""Plug In For Electric Cars"", ""Wheelchair Accessibility"", ""24hr member access"", ""Alcohol available for purchase"", ""Free Snacks"", ""Catering Kitchen""]",1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
26910,https://www.coworker.com/mexico/ciudad-del-carmen/omnistar,Omnistar,Mexico,Ciudad del Carmen,11 Avenida Corregidora,18.6504879,-91.8074586,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks; Virtual Office,169.0,MXN,day,9.0,1990.0,1990.0,150.0,40.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Ergonomic Chairs"", ""Hammocks"", ""Bosu Ball Chairs"", ""Events"", ""Workshops"", ""Community Lunches"", ""Community Drinks"", ""Facebook Group for Members"", ""Slack Channel For Members"", ""Mentorship Programs"", ""Community App"", ""Pitching events"", ""Incubator programs"", ""Accelerator programs"", ""Organized Sports Team"", ""Toastmasters"", ""Dual / Single Monitors"", ""Sound Recording Equipment"", ""Video Recording Equipment"", ""Printer"", ""Scanner"", ""Photocopier"", ""3D Printer"", ""Computers (PCs)"", ""Computers (Macs)"", ""Projector"", ""Apple TV"", ""Chromecast"", ""Microphone"", ""Photo Studio"", ""Greenscreen"", ""Recording Studio"", ""Professional Lighting Equipment"", ""Drone"", ""AR Equipment"", ""Screen Printer"", ""Outdoor Terrace"", ""Swimming Pool"", ""Nap Room"", ""Yoga Studio"", ""Meditation Room"", ""Podcasting Room"", ""Co-living Accommodation"", ""Childcare"", ""Makerspace"", ""Personal Lockers"", ""Showers"", ""Phone Booth"", ""Event Space For Rent"", ""Nearby Airbnb"", ""Onsite Airbnb"", ""Retail Space"", ""Pool Table"", ""Table Football / Foosball"", ""Trampoline"", ""Mini Golf Course"", ""Ping Pong Table"", ""Library"", ""Free Beer"", ""Pet friendly"", ""Gym"", ""Free Wine"", ""Board Games"", ""Bocce ball"", ""Shuffleboard"", ""Darts"", ""Art Gallery"", ""Karaoke"", ""Arcade Games"", ""Volleyball court"", ""Laundry Service"", ""Massages"", ""Parking"", ""Bike Parking"", ""Car Share"", ""5 Minute Walk From Public Transit"", ""10 Minute Walk From Public Transit"", ""Plug In For Electric Cars""]",1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
7788,https://www.coworker.com/mexico/ciudad-del-carmen/coworking-bgm,CoWorking BGM,Mexico,Ciudad del Carmen,Ciudad del Carmen - Villahermosa,18.6504879,-91.8074586,,0,,Hot Desk,Hot Desks,250.0,MXN,day,13.0,5000.0,0.0,3.0,13.0,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Free Coffee"", ""Air Conditioning"", ""Free Drinking Water"", ""Standing Desks"", ""Parking"", ""Onsite Cafe"", ""Alcohol available for purchase"", ""Events"", ""Phone Booth"", ""Video Recording Equipment"", ""Printer"", ""Scanner"", ""Photocopier"", ""Makerspace""]",1,0,0,0,0,1,1,1,1,1,0,1,1,1,0
34540,https://www.coworker.com/united-kingdom/kingston-upon-thames-kt2/10412-hurl-studios,Hurl Studios,United Kingdom,Kingston Upon Thames KT2,Siddeley House ,51.4174912,-0.2843022,,0,,Private Workspace,Private Workspace,,GBP,,,,,,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34541,https://www.coworker.com/united-kingdom/kingston-upon-thames-kt2/10413-hurl-studios,Hurl Studios,United Kingdom,Kingston Upon Thames KT2,Princess House,51.4174912,-0.2843022,,0,,Private Workspace,Private Workspace,,GBP,,,,,,,"[""5 Minute Walk From Public Transit"", ""Parking""]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34674,https://www.coworker.com/united-kingdom/kingston-upon-thames-kt2/15869-claremont-business-centre-limited,Claremont Business Centre Limited,United Kingdom,Kingston Upon Thames KT2,6 Claremont Road,51.4174912,-0.2843022,,0,,Private Workspace,Private Workspace,,GBP,,,0.0,0.0,0.0,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34692,https://www.coworker.com/united-kingdom/kingston-upon-thames-kt2/16280-filgroup-ltd,Filgroup Ltd,United Kingdom,Kingston Upon Thames KT2,Kopshop,51.4174912,-0.2843022,,0,,Private Workspace,Private Workspace,,GBP,,,,,,,"[""24hr member access"", ""Heating"", ""5 Minute Walk From Public Transit"", ""Kitchen""]",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
34719,https://www.coworker.com/united-kingdom/kingston-upon-thames-kt2/17185-unit-management-ltd,Unit Management Ltd,United Kingdom,Kingston Upon Thames KT2,1 Oakcroft Road,51.4174912,-0.2843022,,0,,Private Workspace,Private Workspace,,GBP,,,0.0,0.0,0.0,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34794,https://www.coworker.com/united-kingdom/kingston-upon-thames-kt2/19008-optic-asset-management-ltd,Optic Asset Management Ltd,United Kingdom,Kingston Upon Thames KT2,Surrey House,51.4174912,-0.2843022,,0,,Private Workspace,Private Workspace,,GBP,,,,,,,"[""24hr member access"", ""Heating"", ""5 Minute Walk From Public Transit"", ""Kitchen"", ""Parking""]",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
34990,https://www.coworker.com/united-kingdom/kingston-upon-thames-kt2/24437-city-skyline-management-ltd-,City Skyline Management Ltd,United Kingdom,Kingston Upon Thames KT2,46-50 Coombe Road,51.4174912,-0.2843022,,0,,Private Workspace,Private Workspace,,GBP,,,0.0,0.0,0.0,,"[""Kitchen""]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35156,https://www.coworker.com/united-kingdom/kingston-upon-thames-kt2/35171-network-ebc,Network EBC,United Kingdom,Kingston Upon Thames KT2,5-7 Kingston Hill,51.4174912,-0.2843022,,0,,Private Workspace,Private Workspace,,GBP,,,,,,,"[""24hr member access"", ""5 Minute Walk From Public Transit"", ""Kitchen"", ""Parking""]",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
35298,https://www.coworker.com/united-kingdom/kingston-upon-thames-kt2/42792-unit-management-ltd,Unit Management Ltd,United Kingdom,Kingston Upon Thames KT2,Argent House ,51.4174912,-0.2843022,,0,,Private Workspace,Private Workspace,,GBP,,,0.0,0.0,0.0,,"[""Kitchen""]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35450,https://www.coworker.com/united-kingdom/kingston-upon-thames-kt2/53403-the-boutique-workplace-company,The Boutique Workplace Company,United Kingdom,Kingston Upon Thames KT2,The Smith,51.4174912,-0.2843022,,0,,Private Workspace,Private Workspace,,GBP,,,,,,,"[""24hr member access"", ""5 Minute Walk From Public Transit"", ""High-Speed WiFi"", ""Parking""]",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24188,https://www.coworker.com/netherlands/eindhoven/regus-eindhoven-brainpoint,"Regus - Eindhoven, Brainpoint",Netherlands,Eindhoven,"Hurksestraat 43, Begane Grond",51.441642,5.4697225,4.5,2,4.5,Hot Desk,Private Workspace; Hot Desks; Virtual Office,189.0,EUR,month,208.0,189.0,,,25.0,"[""Parking"", ""5 Minute Walk From Public Transit"", ""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Onsite Cafe"", ""Bike Parking"", ""Catering Kitchen"", ""Printer"", ""Heating"", ""Ergonomic Chairs""]",1,0,1,0,0,1,0,1,0,0,1,0,1,1,0
24114,https://www.coworker.com/netherlands/eindhoven/regus-eindhoven-flight-forum,"Regus - Eindhoven, Flight Forum",Netherlands,Eindhoven,"Flight Forum 40, Begane Grond",51.441642,5.4697225,5.0,1,5.0,Hot Desk,Private Workspace; Hot Desks; Virtual Office,209.0,EUR,month,230.0,209.0,,,10.0,"[""Parking"", ""5 Minute Walk From Public Transit"", ""Kitchen"", ""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Ergonomic Chairs""]",1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
26025,https://www.coworker.com/netherlands/eindhoven/spaces-eindhoven-fellenoord,"Spaces - Eindhoven, Fellenoord",Netherlands,Eindhoven,"South Building, Schimmelt 2-16",51.441642,5.4697225,5.0,4,5.0,Private Workspace,Private Workspace; Dedicated Desks; Virtual Office,,EUR,,,,189.0,,20.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8051,https://www.coworker.com/netherlands/eindhoven/microlab,Microlab,Netherlands,Eindhoven,400 Kastanjelaan,51.441642,5.4697225,4.9259,54,4.93,Private Workspace,Private Workspace; Dedicated Desks,,EUR,,,0.0,300.0,900.0,150.0,"[""High-Speed WiFi"", ""Heating"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Ergonomic Chairs"", ""Events"", ""Workshops"", ""Community Lunches"", ""Community Drinks"", ""Printer"", ""Scanner"", ""Photocopier"", ""Photo Studio"", ""Greenscreen"", ""Outdoor Terrace"", ""Makerspace"", ""Personal Lockers"", ""Showers"", ""Phone Booth"", ""Event Space For Rent"", ""Pool Table"", ""Table Football / Foosball"", ""Ping Pong Table"", ""Library"", ""Free Beer"", ""Pet friendly"", ""Gym"", ""Free Wine"", ""Board Games"", ""Shuffleboard"", ""Arcade Games"", ""Bike Parking"", ""10 Minute Walk From Public Transit"", ""Plug In For Electric Cars"", ""Wheelchair Accessibility"", ""24hr member access"", ""Catering Kitchen"", ""Snacks Available for Purchase"", ""Free Tea""]",1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
3925,https://www.coworker.com/netherlands/eindhoven/strijp-cs,Strijp CS,Netherlands,Eindhoven,"Torenallee 62-22, Gebouw Anton, 1ste verdieping",51.441642,5.4697225,5.0,11,5.0,Hot Desk,Hot Desks; Dedicated Desks,175.0,EUR,month,193.0,175.0,275.0,30.0,15.0,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Free Coffee"", ""Kitchen"", ""Free Drinking Water"", ""Table Football / Foosball"", ""Outdoor Terrace"", ""Ergonomic Chairs"", ""Alcohol available for purchase"", ""Dual / Single Monitors"", ""Phone Booth"", ""Ping Pong Table"", ""Printer"", ""Scanner"", ""Photocopier"", ""24hr member access"", ""Personal Lockers""]",1,0,1,0,0,1,1,1,1,0,1,0,0,1,0
29849,https://www.coworker.com/netherlands/eindhoven/22768-place-for-bizz,Place for Bizz,Netherlands,Eindhoven,Hurksestraat 60,51.441642,5.4697225,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks; Virtual Office,250.0,EUR,month,275.0,250.0,250.0,,,"[""24hr member access"", ""Bike Parking"", ""Heating"", ""Printer"", ""Kitchen"", ""Parking"", ""Showers""]",0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1922,https://www.coworker.com/netherlands/eindhoven/de-plek,DÉ PLEK,Netherlands,Eindhoven,Noord Brabantlaan 303,51.441642,5.4697225,4.8571,7,4.86,Hot Desk,Hot Desks; Dedicated Desks,49.0,EUR,month,54.0,49.0,150.0,30.0,60.0,"[""High-Speed WiFi"", ""Heating"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Events"", ""Parking""]",1,0,1,0,0,0,0,1,0,0,0,1,1,1,0
38663,https://www.coworker.com/netherlands/eindhoven/emma-offices,Emma Offices,Netherlands,Eindhoven,33 Emmasingel,51.441642,5.4697225,,0,,Hot Desk,Hot Desks; Dedicated Desks; Virtual Office,50.0,EUR,day,55.0,300.0,400.0,342.0,100.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Events"", ""Community Lunches"", ""Printer"", ""Scanner"", ""Photocopier"", ""Computers (Macs)"", ""Showers"", ""Phone Booth"", ""Event Space For Rent"", ""Parking"", ""Bike Parking"", ""5 Minute Walk From Public Transit"", ""10 Minute Walk From Public Transit"", ""Plug In For Electric Cars"", ""Wheelchair Accessibility"", ""24hr member access"", ""Alcohol available for purchase"", ""Free Snacks"", ""Free Tea"", ""Onsite Cafe"", ""Onsite Barista""]",1,0,1,0,0,1,1,1,1,0,0,1,1,0,0
1683,https://www.coworker.com/netherlands/eindhoven/igluu-eindhoven,Igluu - Eindhoven,Netherlands,Eindhoven,Lichttoren 32,51.441642,5.4697225,,0,,Hot Desk,Hot Desks,350.0,EUR,month,385.0,350.0,,0.0,60.0,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Free Coffee"", ""Free Drinking Water"", ""Events"", ""Dual / Single Monitors"", ""Printer"", ""Scanner"", ""Photocopier"", ""24hr member access""]",1,0,0,0,0,1,0,1,1,0,0,1,0,1,0
24308,https://www.coworker.com/china/foshan/regus-foshan-huahui-building,"Regus - Foshan, Huahui Building",China,Foshan,"15/F, Huahui Building, 15/F, Huahui Building",23.02677,113.13148,,0,,Hot Desk,Private Workspace; Hot Desks; Virtual Office,680.0,CNY,month,98.0,680.0,,,8.0,"[""5 Minute Walk From Public Transit"", ""Air Conditioning"", ""Kitchen"", ""Wheelchair Accessibility"", ""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Onsite Cafe"", ""Bike Parking"", ""Childcare"", ""Ergonomic Chairs""]",1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
24728,https://www.coworker.com/china/foshan/regus-foshan-glory-ifc,"Regus - Foshan, Glory IFC",China,Foshan,"17/F, Glory IFC, 17/F, Glory IFC",23.02677,113.13148,,0,,Hot Desk,Private Workspace; Hot Desks; Virtual Office,950.0,CNY,month,137.0,950.0,,,8.0,"[""5 Minute Walk From Public Transit"", ""Air Conditioning"", ""Kitchen"", ""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Printer"", ""Heating"", ""Ergonomic Chairs""]",1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
34141,https://www.coworker.com/china/foshan/57510-atlas,ATLAS,China,Foshan,"Block A1 ,Sanshan Science and Technology Innovation Center",23.02677,113.13148,,0,,Private Workspace,Private Workspace,,CNY,,,,,,,"[""24hr member access""]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26120,https://www.coworker.com/malaysia/kulai/hive-five,Hive Five,Malaysia,Kulai,5029b Jalan Kenari 1,1.662981,103.5999371,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,15.0,MYR,day,4.0,299.0,399.0,12.0,6.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Events"", ""Workshops"", ""Community Drinks"", ""Dual / Single Monitors"", ""Printer"", ""Scanner"", ""Projector"", ""Phone Booth"", ""Event Space For Rent"", ""Pet friendly"", ""Arcade Games"", ""Parking"", ""24hr member access"", ""Free Snacks"", ""Free Tea""]",1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
38261,https://www.coworker.com/malaysia/kulai/share-town-co-working-space,SHARE TOWN CO-WORKING SPACE,Malaysia,Kulai,"Jalan Kiambang, bandar indahpura",1.662981,103.5999371,,0,,Hot Desk,Private Workspace; Hot Desks,30.0,MYR,day,7.0,250.0,,50.0,15.0,"[""High-Speed WiFi""]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26720,https://www.coworker.com/egypt/cairo/business-square,Business Square,Egypt,Cairo,"30 Sibawayh Al Masri, Al Manteqah Al Oula, Nasr City Nasr city, المنطقة الأولى، مدينة نصر، محافظة القاهرة‬ 11371, Egipto",30.0444196,31.2357116,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks; Virtual Office,1500.0,EGP,month,95.0,1500.0,3000.0,100.0,12.0,"[""High-Speed WiFi""]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38710,https://www.coworker.com/egypt/cairo/kapitalize-downtown,KAPITALIZE - Downtown,Egypt,Cairo,"8 Kasr Al Nile, Downtown",30.0444196,31.2357116,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks; Virtual Office,400.0,EGP,day,25.0,3000.0,3000.0,60.0,8.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Ergonomic Chairs"", ""Events"", ""Printer"", ""Scanner"", ""Photocopier"", ""Projector"", ""Outdoor Terrace"", ""Event Space For Rent"", ""Nearby Airbnb"", ""Art Gallery"", ""Parking"", ""5 Minute Walk From Public Transit"", ""24hr member access"", ""Snacks Available for Purchase""]",1,0,1,0,0,1,0,1,0,0,1,1,1,1,0
10238,https://www.coworker.com/egypt/cairo/town4one,Town4one,Egypt,Cairo,"134A -AL Mostakbal street, 7th district , in front of AL Ofoq square., Sheikh Zayed City",30.0444196,31.2357116,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks; Virtual Office,95.0,EGP,day,6.0,1400.0,2200.0,20.0,8.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Beanbags"", ""Ergonomic Chairs"", ""Events"", ""Workshops"", ""Pitching events"", ""Incubator programs"", ""Dual / Single Monitors"", ""Sound Recording Equipment"", ""Printer"", ""Scanner"", ""Computers (PCs)"", ""Projector"", ""Photo Studio"", ""Outdoor Terrace"", ""Childcare"", ""Event Space For Rent"", ""Retail Space"", ""Library"", ""Board Games"", ""Darts"", ""Parking"", ""5 Minute Walk From Public Transit"", ""Catering Kitchen"", ""Snacks Available for Purchase"", ""Coffee For Purchase""]",1,0,1,0,0,1,0,1,1,0,1,1,1,1,0
35993,https://www.coworker.com/egypt/cairo/b-connections,B Connections,Egypt,Cairo,"Zahraa Maadi, Main Street",30.0444196,31.2357116,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks; Virtual Office,200.0,EGP,day,13.0,2200.0,2800.0,0.0,10.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Standing Desks"", ""Kitchen"", ""Events"", ""Workshops"", ""Dual / Single Monitors"", ""Sound Recording Equipment"", ""Video Recording Equipment"", ""Printer"", ""Scanner"", ""Photocopier"", ""Computers (PCs)"", ""Projector"", ""Parking"", ""Free Tea"", ""Coffee For Purchase""]",1,0,1,0,0,1,0,1,1,1,0,1,1,0,0
36126,https://www.coworker.com/egypt/cairo/just-hr,JUST HR,Egypt,Cairo,"26 Mohamed al Makrif, 6th district, Nasr city",30.0444196,31.2357116,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks; Virtual Office,130.0,EGP,day,8.0,2000.0,2000.0,50.0,15.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Standing Desks"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Hammocks"", ""Workshops"", ""Facebook Group for Members"", ""Printer"", ""Scanner"", ""Photocopier"", ""Computers (PCs)"", ""Microphone"", ""Outdoor Terrace"", ""Table Football / Foosball"", ""Darts"", ""Arcade Games"", ""5 Minute Walk From Public Transit"", ""Free Tea""]",1,0,1,0,0,1,0,1,1,1,0,1,0,0,0
